Unnamed: 0,A,D,F,H,N,S,fileName,numResponses,agreement,emoVote,meanEmoResp,meanAngerResp,meanDisgustResp,meanFearResp,meanHappyResp,meanNeutralResp,meanSadResp,medianEmoResp,meanEmoRespNorm,meanAngerRespNorm,meanDisgustRespNorm,meanFearRespNorm,meanHappyRespNorm,meanNeutralRespNorm,meanSadRespNorm,medianEmoRespNorm
301716,0,0,8,1,2,0,1022_IEO_FEA_HI,11,0.7272727272727271,F,46.0909090909091,-1.0,-1.0,50.0,25.0,41.0,-1.0,40.0,42.49229960622289,-1.0,-1.0,47.94423730562329,14.772727272727302,34.5443349753695,-1.0,35.1351351351351
301727,0,0,0,11,0,0,1022_IOM_HAP_XX,11,1.0,H,75.1818181818182,-1.0,-1.0,-1.0,75.1818181818182,-1.0,-1.0,73.0,72.14462954150271,-1.0,-1.0,-1.0,72.14462954150271,-1.0,-1.0,70.0
301780,0,2,0,1,8,0,1022_WSI_NEU_XX,11,0.7272727272727271,N,69.2727272727273,-1.0,46.0,-1.0,82.0,73.5,-1.0,73.0,64.79431284367989,-1.0,34.8715431189658,-1.0,67.2727272727273,71.9652034712276,-1.0,71.2121212121212
301784,0,0,1,0,9,1,1022_WSI_FEA_XX,11,0.818181818181818,N,68.6363636363636,-1.0,-1.0,75.0,-1.0,71.55555555555559,36.0,66.0,61.67620527034389,-1.0,-1.0,50.980392156862706,-1.0,67.0571337605655,23.943661971831002,58.3333333333333
301800,2,8,1,0,0,0,1023_IEO_DIS_MD,11,0.7272727272727271,D,53.9090909090909,23.5,66.375,15.0,-1.0,-1.0,-1.0,65.0,49.980435014017,17.1618357487923,62.6649624393985,14.1414141414141,-1.0,-1.0,-1.0,54.4444444444444
301802,0,0,2,0,9,0,1023_TIE_NEU_XX,11,0.818181818181818,N,72.5454545454545,-1.0,-1.0,67.0,-1.0,73.7777777777778,-1.0,72.0,69.4289508806781,-1.0,-1.0,57.8042328042328,-1.0,72.0122215643327,-1.0,72.5
301803,0,1,0,10,0,0,1023_TIE_HAP_XX,11,0.9090909090909091,H,65.8181818181818,-1.0,16.0,-1.0,70.8,-1.0,-1.0,73.0,63.44607103782539,-1.0,10.0,-1.0,68.7906781416079,-1.0,-1.0,68.6046511627907
301805,10,1,0,0,0,0,1023_TIE_ANG_XX,11,0.9090909090909091,A,74.0909090909091,72.3,92.0,-1.0,-1.0,-1.0,-1.0,73.0,76.7458539776818,75.4330976032981,89.87341772151899,-1.0,-1.0,-1.0,-1.0,79.62962962962959
301806,0,1,10,0,0,0,1023_TIE_FEA_XX,11,0.9090909090909091,F,47.8181818181818,-1.0,11.0,51.5,-1.0,-1.0,-1.0,55.0,42.0888549375922,-1.0,5.49450549450549,45.7482898819009,-1.0,-1.0,-1.0,41.8918918918919
301809,0,0,0,10,1,0,1023_IOM_HAP_XX,11,0.9090909090909091,H,69.0909090909091,-1.0,-1.0,-1.0,67.6,84.0,-1.0,71.0,67.4721074935045,-1.0,-1.0,-1.0,66.079783359134,81.3953488372093,-1.0,71.71717171717171
301810,0,0,0,0,9,2,1023_IOM_SAD_XX,11,0.818181818181818,N,63.7272727272727,-1.0,-1.0,-1.0,-1.0,66.2222222222222,52.5,80.0,56.9933134368889,-1.0,-1.0,-1.0,-1.0,60.4967008283223,41.2280701754386,61.76470588235289
301812,0,0,7,0,2,2,1023_IOM_FEA_XX,11,0.6363636363636359,F,72.3636363636364,-1.0,-1.0,65.71428571428571,-1.0,97.0,71.0,73.0,70.95264960586229,-1.0,-1.0,64.3738620481225,-1.0,95.94594594594591,68.9851097178683,75.64102564102559
301816,0,1,6,0,2,2,1023_IWW_SAD_XX,11,0.545454545454545,F,47.636363636363605,-1.0,14.0,49.8333333333333,-1.0,83.0,22.5,52.0,39.9629434117036,-1.0,10.0,40.3492265610262,-1.0,76.581231914014,17.1672771672772,24.4444444444444
301818,0,1,8,1,1,0,1023_IWW_FEA_XX,11,0.7272727272727271,F,56.363636363636395,-1.0,35.0,58.375,44.0,74.0,-1.0,56.0,47.5157346701597,-1.0,25.0,48.9932036375657,32.258064516129,73.46938775510199,-1.0,48.571428571428605
301819,0,2,9,0,0,0,1023_IWW_DIS_XX,11,0.818181818181818,F,49.636363636363605,-1.0,73.5,44.3333333333333,-1.0,-1.0,-1.0,58.0,40.6844942745562,-1.0,61.26016260162599,36.1121235352074,-1.0,-1.0,-1.0,54.878048780487795
301820,0,0,1,1,9,0,1023_TAI_NEU_XX,11,0.818181818181818,N,65.7272727272727,-1.0,-1.0,87.0,19.0,68.5555555555556,-1.0,69.0,64.8041437923456,-1.0,-1.0,86.17021276595742,15.2542372881356,67.9356812957455,-1.0,84.6153846153846
301821,0,0,0,11,0,0,1023_TAI_HAP_XX,11,1.0,H,78.4545454545455,-1.0,-1.0,-1.0,78.4545454545455,-1.0,-1.0,77.0,77.06222830562909,-1.0,-1.0,-1.0,77.06222830562909,-1.0,-1.0,78.94736842105259
301824,0,0,11,0,0,0,1023_TAI_FEA_XX,11,1.0,F,64.3636363636364,-1.0,-1.0,64.3636363636364,-1.0,-1.0,-1.0,62.0,61.6144104389326,-1.0,-1.0,61.6144104389326,-1.0,-1.0,-1.0,57.62711864406779
301826,0,0,0,0,11,0,1023_MTI_NEU_XX,11,1.0,N,73.5454545454545,-1.0,-1.0,-1.0,-1.0,73.5454545454545,-1.0,79.0,73.059852781643,-1.0,-1.0,-1.0,-1.0,73.059852781643,-1.0,83.0508474576271
301827,0,0,0,8,3,0,1023_MTI_HAP_XX,11,0.7272727272727271,H,81.1818181818182,-1.0,-1.0,-1.0,76.75,93.0,-1.0,89.0,79.32200298591971,-1.0,-1.0,-1.0,73.90957509329391,93.75514403292179,-1.0,86.07594936708858
301829,10,1,0,0,0,0,1023_MTI_ANG_XX,11,0.9090909090909091,A,56.9090909090909,60.9,17.0,-1.0,-1.0,-1.0,-1.0,66.0,50.7203080201533,54.4736575034873,13.1868131868132,-1.0,-1.0,-1.0,-1.0,52.4590163934426
301843,0,5,3,0,1,2,1023_ITH_DIS_XX,11,0.45454545454545503,D,50.1818181818182,-1.0,47.6,65.3333333333333,-1.0,44.0,37.0,47.0,46.1694625432536,-1.0,38.664858847800105,66.1210607537362,-1.0,43.4343434343434,36.3711340206186,48.0
301897,0,0,1,10,0,0,1024_IWW_HAP_XX,11,0.9090909090909091,H,55.1818181818182,-1.0,-1.0,31.0,57.6,-1.0,-1.0,55.0,52.8414186790413,-1.0,-1.0,23.3333333333333,55.7922272136121,-1.0,-1.0,48.913043478260896
301898,0,1,8,0,2,0,1024_IWW_SAD_XX,11,0.7272727272727271,F,56.454545454545496,-1.0,62.0,50.25,-1.0,78.5,-1.0,68.0,47.7832250887776,-1.0,47.22222222222221,42.3990380484054,-1.0,69.60047468354429,-1.0,53.125
301925,4,5,0,0,1,1,1024_ITH_DIS_XX,11,0.45454545454545503,D,43.8181818181818,42.0,46.2,-1.0,-1.0,47.0,36.0,40.0,32.819587832975,33.887608208534196,33.1560034275663,-1.0,-1.0,40.697674418604706,18.9873417721519,29.411764705882398
301926,1,1,1,0,6,2,1024_DFA_NEU_XX,11,0.545454545454545,N,68.5454545454545,14.0,50.0,25.0,-1.0,92.1666666666667,56.0,61.0,63.574234325790904,8.51063829787234,46.8085106382979,14.772727272727302,-1.0,90.98189467357821,41.6666666666667,55.1724137931034
301936,0,1,9,0,0,1,1024_ITS_FEA_XX,11,0.818181818181818,F,45.2727272727273,-1.0,32.0,48.22222222222221,-1.0,-1.0,32.0,43.0,39.5738535259498,-1.0,15.0,43.282573112913,-1.0,-1.0,30.7692307692308,31.0344827586207
301949,1,9,0,0,0,1,1024_WSI_DIS_XX,11,0.818181818181818,D,52.636363636363605,28.0,53.77777777777779,-1.0,-1.0,-1.0,67.0,57.0,43.848572254711506,15.294117647058801,44.5797102605157,-1.0,-1.0,-1.0,65.8227848101266,40.697674418604706
301965,0,5,5,0,1,0,1025_IEO_DIS_HI,11,0.45454545454545503,D:F,67.7272727272727,-1.0,62.6,72.2,-1.0,71.0,-1.0,71.0,69.5149021331667,-1.0,59.5416530113626,79.82791329079959,-1.0,67.816091954023,-1.0,67.816091954023
301976,0,0,9,0,0,2,1025_IOM_FEA_XX,11,0.818181818181818,F,56.8181818181818,-1.0,-1.0,61.4444444444444,-1.0,-1.0,36.0,56.0,51.2889256603802,-1.0,-1.0,56.266910573001205,-1.0,-1.0,28.8879935535858,45.454545454545496
302029,11,0,0,0,0,0,1025_WSI_ANG_XX,11,1.0,A,74.4545454545455,74.4545454545455,-1.0,-1.0,-1.0,-1.0,-1.0,77.0,72.6539770670511,72.6539770670511,-1.0,-1.0,-1.0,-1.0,-1.0,81.48148148148151
302033,0,0,0,10,1,0,1026_IEO_HAP_LO,11,0.9090909090909091,H,69.1818181818182,-1.0,-1.0,-1.0,67.1,90.0,-1.0,66.0,65.7725290820103,-1.0,-1.0,-1.0,63.4024135691587,89.4736842105263,-1.0,62.22222222222221
302049,0,0,1,9,1,0,1026_TIE_HAP_XX,11,0.818181818181818,H,60.8181818181818,-1.0,-1.0,50.0,64.2222222222222,41.0,-1.0,65.0,58.012209598982295,-1.0,-1.0,42.5,62.982936311214,28.7878787878788,-1.0,63.157894736842096
302051,6,4,0,0,1,0,1026_TIE_ANG_XX,11,0.545454545454545,A,67.0,60.3333333333333,70.25,-1.0,-1.0,94.0,-1.0,76.0,60.286340401277,49.510067384482696,68.3080493125019,-1.0,-1.0,92.8571428571429,-1.0,62.962962962963
302054,0,0,1,0,7,3,1026_IOM_NEU_XX,11,0.6363636363636359,N,70.6363636363636,-1.0,-1.0,85.0,-1.0,74.4285714285714,57.0,75.0,69.9397053083099,-1.0,-1.0,86.11111111111109,-1.0,76.94033711807771,48.2144291512514,78.31325301204821
302055,0,0,0,11,0,0,1026_IOM_HAP_XX,11,1.0,H,50.2727272727273,-1.0,-1.0,-1.0,50.2727272727273,-1.0,-1.0,52.0,42.8430127292214,-1.0,-1.0,-1.0,42.8430127292214,-1.0,-1.0,45.9459459459459
302062,0,0,3,0,5,3,1026_IWW_SAD_XX,11,0.45454545454545503,N,64.6363636363636,-1.0,-1.0,40.6666666666667,-1.0,88.0,49.6666666666667,82.0,63.722170456449604,-1.0,-1.0,33.3558997260361,-1.0,90.1971938861785,49.96340213731521,82.1428571428572
302065,0,8,3,0,0,0,1026_IWW_DIS_XX,11,0.7272727272727271,D,55.454545454545496,-1.0,59.375,45.0,-1.0,-1.0,-1.0,48.0,52.721687347763904,-1.0,58.125656791005895,38.3111021657853,-1.0,-1.0,-1.0,49.425287356321796
302067,0,1,0,10,0,0,1026_TAI_HAP_XX,11,0.9090909090909091,H,71.0,-1.0,46.0,-1.0,73.5,-1.0,-1.0,70.0,67.328171144901,-1.0,44.28571428571429,-1.0,69.6324168308196,-1.0,-1.0,67.6056338028169
302068,0,1,2,0,4,4,1026_TAI_SAD_XX,11,0.36363636363636404,N:S,51.2727272727273,-1.0,8.0,43.0,-1.0,56.75,60.75,50.0,45.611432196587295,-1.0,2.1276595744680904,35.0387596899225,-1.0,56.0046057819508,51.3755380200861,41.9354838709677
302070,0,0,10,0,1,0,1026_TAI_FEA_XX,11,0.9090909090909091,F,53.8181818181818,-1.0,-1.0,51.9,-1.0,73.0,-1.0,54.0,47.0332911513128,-1.0,-1.0,43.0524097401283,-1.0,86.8421052631579,-1.0,41.7721518987342
302071,1,5,4,0,0,1,1026_TAI_DIS_XX,11,0.45454545454545503,D,58.1818181818182,83.0,74.2,36.25,-1.0,-1.0,41.0,61.0,52.7931210230276,77.9220779220779,66.5078190872979,23.518170426065197,-1.0,-1.0,76.1904761904762,56.097560975609795
302072,0,0,3,0,6,2,1026_MTI_NEU_XX,11,0.545454545454545,N,60.363636363636395,-1.0,-1.0,42.3333333333333,-1.0,70.8333333333333,56.0,59.0,53.7316179024263,-1.0,-1.0,25.830380344909,-1.0,69.2892055358254,48.910711338504704,51.8987341772152
302073,0,0,0,10,1,0,1026_MTI_HAP_XX,11,0.9090909090909091,H,66.7272727272727,-1.0,-1.0,-1.0,69.6,38.0,-1.0,67.0,64.33932050432179,-1.0,-1.0,-1.0,64.6715576394998,61.0169491525424,-1.0,61.0169491525424
302076,0,0,9,0,2,0,1026_MTI_FEA_XX,11,0.818181818181818,F,65.6363636363636,-1.0,-1.0,68.0,-1.0,55.0,-1.0,77.0,59.3729518900282,-1.0,-1.0,61.4397069995498,-1.0,50.072553897180796,-1.0,71.60493827160491
302078,0,0,0,0,11,0,1026_IWL_NEU_XX,11,1.0,N,79.1818181818182,-1.0,-1.0,-1.0,-1.0,79.1818181818182,-1.0,85.0,76.457529137813,-1.0,-1.0,-1.0,-1.0,76.457529137813,-1.0,83.3333333333333
302086,0,1,4,0,1,5,1026_ITH_SAD_XX,11,0.45454545454545503,S,56.1818181818182,-1.0,47.0,60.5,-1.0,54.0,55.0,57.0,51.6641827976528,-1.0,14.516129032258101,60.658620149823705,-1.0,47.7272727272727,52.6856256830711,59.2592592592593
302092,0,0,0,0,11,0,1026_DFA_SAD_XX,11,1.0,N,72.1818181818182,-1.0,-1.0,-1.0,-1.0,72.1818181818182,-1.0,72.0,72.1568200139597,-1.0,-1.0,-1.0,-1.0,72.1568200139597,-1.0,81.3333333333333
302131,0,0,0,6,5,0,1027_TIE_HAP_XX,11,0.545454545454545,H,53.545454545454504,-1.0,-1.0,-1.0,36.6666666666667,73.8,-1.0,57.0,48.3547147782735,-1.0,-1.0,-1.0,30.531263057072803,69.74285684371429,-1.0,50.0
302146,0,0,6,0,3,2,1027_IWW_FEA_XX,11,0.545454545454545,F,56.7272727272727,-1.0,-1.0,47.0,-1.0,67.0,70.5,50.0,52.947611720562,-1.0,-1.0,42.4121695453217,-1.0,64.39902948861521,67.3768115942029,37.837837837837796
302147,0,9,2,0,0,0,1027_IWW_DIS_XX,11,0.818181818181818,D,53.0909090909091,-1.0,53.3333333333333,52.0,-1.0,-1.0,-1.0,55.0,45.1404656142349,-1.0,45.123857647353496,45.2152014652015,-1.0,-1.0,-1.0,42.0289855072464
302174,0,1,1,0,2,7,1027_DFA_SAD_XX,11,0.6363636363636359,S,61.636363636363605,-1.0,49.0,75.0,-1.0,54.5,63.571428571428605,59.0,54.8070450181244,-1.0,46.6666666666667,70.5882352941177,-1.0,47.9710902124695,55.66863040194921,50.0
302175,11,0,0,0,0,0,1027_DFA_ANG_XX,11,1.0,A,85.7272727272727,85.7272727272727,-1.0,-1.0,-1.0,-1.0,-1.0,93.0,84.2195547529534,84.2195547529534,-1.0,-1.0,-1.0,-1.0,-1.0,90.2777777777778
302185,0,0,3,7,1,0,1027_TSI_HAP_XX,11,0.6363636363636359,H,50.545454545454504,-1.0,-1.0,52.6666666666667,51.0,41.0,-1.0,51.0,44.4917527244034,-1.0,-1.0,40.4566424270858,48.6361636843755,27.5862068965517,-1.0,48.387096774193495
302214,0,0,0,0,0,11,1028_TIE_SAD_XX,11,1.0,S,76.2727272727273,-1.0,-1.0,-1.0,-1.0,-1.0,76.2727272727273,80.0,81.315481965694,-1.0,-1.0,-1.0,-1.0,-1.0,81.315481965694,88.05970149253729
302225,0,0,0,11,0,0,1028_IWW_HAP_XX,11,1.0,H,70.0,-1.0,-1.0,-1.0,70.0,-1.0,-1.0,66.0,65.3572776925237,-1.0,-1.0,-1.0,65.3572776925237,-1.0,-1.0,63.768115942029
302270,0,0,6,0,1,4,1028_TSI_FEA_XX,11,0.545454545454545,F,65.8181818181818,-1.0,-1.0,71.8333333333333,-1.0,8.0,71.25,67.0,59.773043277403495,-1.0,-1.0,68.68975500119079,-1.0,5.20833333333333,60.0391531777401,57.8125
302278,0,0,0,0,11,0,1029_IEO_NEU_XX,11,1.0,N,82.7272727272727,-1.0,-1.0,-1.0,-1.0,82.7272727272727,-1.0,97.0,81.49508134552421,-1.0,-1.0,-1.0,-1.0,81.49508134552421,-1.0,94.5454545454545
302282,0,0,3,0,3,5,1029_IEO_SAD_LO,11,0.45454545454545503,S,54.363636363636395,-1.0,-1.0,45.0,-1.0,54.6666666666667,59.8,58.0,45.9674829407909,-1.0,-1.0,34.4804127101574,-1.0,46.0331384015595,52.8203318027098,41.6666666666667
302298,0,1,8,0,0,2,1029_TIE_FEA_XX,11,0.7272727272727271,F,47.454545454545496,-1.0,20.0,51.25,-1.0,-1.0,46.0,39.0,43.687265260732794,-1.0,13.333333333333302,47.886187203927896,-1.0,-1.0,42.068543451652396,32.967032967033
302300,0,0,0,0,10,1,1029_IOM_NEU_XX,11,0.9090909090909091,N,78.2727272727273,-1.0,-1.0,-1.0,-1.0,83.4,27.0,90.0,75.10499179374129,-1.0,-1.0,-1.0,-1.0,80.8082620574528,18.0722891566265,89.2857142857143
302303,10,1,0,0,0,0,1029_IOM_ANG_XX,11,0.9090909090909091,A,61.636363636363605,60.4,74.0,-1.0,-1.0,-1.0,-1.0,60.0,59.473952273763295,59.0833193321256,63.3802816901408,-1.0,-1.0,-1.0,-1.0,60.9375
302305,0,11,0,0,0,0,1029_IOM_DIS_XX,11,1.0,D,78.0,-1.0,78.0,-1.0,-1.0,-1.0,-1.0,81.0,71.8568701839891,-1.0,71.8568701839891,-1.0,-1.0,-1.0,-1.0,81.60919540229891
302307,0,0,0,10,1,0,1029_IWW_HAP_XX,11,0.9090909090909091,H,47.454545454545496,-1.0,-1.0,-1.0,44.7,75.0,-1.0,46.0,43.7357961068114,-1.0,-1.0,-1.0,41.0163524616786,70.9302325581395,-1.0,42.22222222222221
302308,0,0,7,0,0,4,1029_IWW_SAD_XX,11,0.6363636363636359,F,75.0909090909091,-1.0,-1.0,70.14285714285711,-1.0,-1.0,83.75,80.0,73.1496738642268,-1.0,-1.0,68.72275227799071,-1.0,-1.0,80.89678664013991,77.2727272727273
302310,0,0,7,0,1,3,1029_IWW_FEA_XX,11,0.6363636363636359,F,63.0909090909091,-1.0,-1.0,59.28571428571429,-1.0,100.0,59.6666666666667,62.0,57.384026921046704,-1.0,-1.0,51.5560858968156,-1.0,100.0,56.777231617935,57.471264367816104
302311,0,9,1,0,0,1,1029_IWW_DIS_XX,11,0.818181818181818,D,68.1818181818182,-1.0,72.8888888888889,24.0,-1.0,-1.0,70.0,70.0,66.560251226687,-1.0,72.2466963333187,20.652173913043498,-1.0,-1.0,61.290322580645196,66.0714285714286
302313,0,0,0,10,1,0,1029_TAI_HAP_XX,11,0.9090909090909091,H,78.3636363636364,-1.0,-1.0,-1.0,77.9,83.0,-1.0,82.0,72.7638217589849,-1.0,-1.0,-1.0,72.2196911143705,78.2051282051282,-1.0,73.8095238095238
302314,0,0,3,0,0,8,1029_TAI_SAD_XX,11,0.7272727272727271,S,51.1818181818182,-1.0,-1.0,64.3333333333333,-1.0,-1.0,46.25,50.0,48.8809761843575,-1.0,-1.0,60.0797668194926,-1.0,-1.0,44.6814296961819,45.9459459459459
302316,0,0,10,0,1,0,1029_TAI_FEA_XX,11,0.9090909090909091,F,67.2727272727273,-1.0,-1.0,70.2,-1.0,38.0,-1.0,69.0,59.9877500669057,-1.0,-1.0,63.7284605574673,-1.0,22.580645161290303,-1.0,62.0253164556962
302317,1,10,0,0,0,0,1029_TAI_DIS_XX,11,0.9090909090909091,D,71.4545454545455,30.0,75.6,-1.0,-1.0,-1.0,-1.0,73.0,69.3479191351303,32.258064516129,73.05690459703041,-1.0,-1.0,-1.0,-1.0,75.0
302318,0,0,0,1,10,0,1029_MTI_NEU_XX,11,0.9090909090909091,N,77.8181818181818,-1.0,-1.0,-1.0,25.0,83.1,-1.0,87.0,77.2856912117398,-1.0,-1.0,-1.0,25.423728813559297,82.4718874515578,-1.0,89.2307692307692
302319,0,0,0,11,0,0,1029_MTI_HAP_XX,11,1.0,H,80.7272727272727,-1.0,-1.0,-1.0,80.7272727272727,-1.0,-1.0,85.0,80.1952620245808,-1.0,-1.0,-1.0,80.1952620245808,-1.0,-1.0,88.0434782608696
302321,9,1,0,0,1,0,1029_MTI_ANG_XX,11,0.818181818181818,A,87.1818181818182,84.55555555555559,99.0,-1.0,-1.0,99.0,-1.0,90.0,85.6776152071155,85.3934137555566,98.9130434782609,-1.0,-1.0,75.0,-1.0,82.4324324324324
302322,0,0,11,0,0,0,1029_MTI_FEA_XX,11,1.0,F,76.6363636363636,-1.0,-1.0,76.6363636363636,-1.0,-1.0,-1.0,82.0,76.5938941946967,-1.0,-1.0,76.5938941946967,-1.0,-1.0,-1.0,77.1739130434783
302324,1,0,0,0,10,0,1029_IWL_NEU_XX,11,0.9090909090909091,N,72.2727272727273,16.0,-1.0,-1.0,-1.0,77.9,-1.0,76.0,73.4454382356413,5.747126436781611,-1.0,-1.0,-1.0,80.2152694155273,-1.0,77.9661016949153
302325,0,2,0,9,0,0,1029_IWL_HAP_XX,11,0.818181818181818,H,79.2727272727273,-1.0,78.5,-1.0,79.44444444444441,-1.0,-1.0,81.0,77.5708052618297,-1.0,77.16049382716051,-1.0,77.6619855806451,-1.0,-1.0,81.5789473684211
302327,10,1,0,0,0,0,1029_IWL_ANG_XX,11,0.9090909090909091,A,80.0909090909091,78.4,97.0,-1.0,-1.0,-1.0,-1.0,80.0,80.2481210112744,78.61384220331101,96.5909090909091,-1.0,-1.0,-1.0,-1.0,80.327868852459
302335,3,8,0,0,0,0,1029_ITH_DIS_XX,11,0.7272727272727271,D,71.8181818181818,55.6666666666667,77.875,-1.0,-1.0,-1.0,-1.0,71.0,72.35195884311271,55.699855699855696,78.5964975218341,-1.0,-1.0,-1.0,-1.0,68.6868686868687
302341,4,7,0,0,0,0,1029_DFA_DIS_XX,11,0.6363636363636359,D,58.0,30.75,73.5714285714286,-1.0,-1.0,-1.0,-1.0,60.0,54.9593016332862,28.9132173245474,69.8427783811369,-1.0,-1.0,-1.0,-1.0,52.94117647058821
302395,0,0,0,11,0,0,1030_TAI_HAP_XX,11,1.0,H,65.0,-1.0,-1.0,-1.0,65.0,-1.0,-1.0,64.0,64.5571556351929,-1.0,-1.0,-1.0,64.5571556351929,-1.0,-1.0,60.0
302396,0,2,1,0,5,3,1030_TAI_SAD_XX,11,0.45454545454545503,N,52.9090909090909,-1.0,42.0,40.0,-1.0,55.0,61.0,59.0,46.306799711833705,-1.0,28.8699100198261,39.5604395604396,-1.0,47.0894044979411,58.875838246791105,48.1012658227848
302407,0,0,0,11,0,0,1030_IWL_HAP_XX,11,1.0,H,56.454545454545496,-1.0,-1.0,-1.0,56.454545454545496,-1.0,-1.0,55.0,54.7149328371099,-1.0,-1.0,-1.0,54.7149328371099,-1.0,-1.0,50.6329113924051
302424,0,1,0,0,8,2,1030_ITS_NEU_XX,11,0.7272727272727271,N,78.9090909090909,-1.0,72.0,-1.0,-1.0,87.625,47.5,78.0,76.70252470318,-1.0,74.15730337078651,-1.0,-1.0,85.5036102863366,42.7707930367505,74.15730337078651
302435,0,11,0,0,0,0,1030_TSI_DIS_XX,11,1.0,D,75.8181818181818,-1.0,75.8181818181818,-1.0,-1.0,-1.0,-1.0,80.0,74.7983617807592,-1.0,74.7983617807592,-1.0,-1.0,-1.0,-1.0,88.76404494382021
302446,0,0,0,0,9,2,1031_IEO_SAD_LO,11,0.818181818181818,N,59.636363636363605,-1.0,-1.0,-1.0,-1.0,69.1111111111111,17.0,60.0,,-1.0,-1.0,-1.0,-1.0,,10.7859416078594,
302447,0,0,0,0,9,2,1031_IEO_SAD_MD,11,0.818181818181818,N,68.6363636363636,-1.0,-1.0,-1.0,-1.0,76.6666666666667,32.5,70.0,65.06121510289731,-1.0,-1.0,-1.0,-1.0,75.0307204986273,20.198440822112,67.741935483871
302519,0,0,0,8,3,0,1031_WSI_HAP_XX,11,0.7272727272727271,H,50.0909090909091,-1.0,-1.0,-1.0,42.375,70.6666666666667,-1.0,47.0,41.2850222921703,-1.0,-1.0,-1.0,33.2444871734732,62.7264492753623,-1.0,36.9230769230769
302527,0,0,0,11,0,0,1032_IEO_HAP_HI,11,1.0,H,63.0909090909091,-1.0,-1.0,-1.0,63.0909090909091,-1.0,-1.0,67.0,58.636125536467,-1.0,-1.0,-1.0,58.636125536467,-1.0,-1.0,62.5
302576,0,0,0,0,11,0,1032_ITH_NEU_XX,11,1.0,N,75.8181818181818,-1.0,-1.0,-1.0,-1.0,75.8181818181818,-1.0,74.0,74.40654946758079,-1.0,-1.0,-1.0,-1.0,74.40654946758079,-1.0,80.0
302584,0,0,2,0,4,5,1032_DFA_SAD_XX,11,0.45454545454545503,S,57.8181818181818,-1.0,-1.0,70.0,-1.0,51.75,57.8,52.0,55.141223879940206,-1.0,-1.0,53.166797797010204,-1.0,50.9682282003711,59.2693908567675,53.0612244897959
302590,0,1,1,0,8,1,1032_ITS_SAD_XX,11,0.7272727272727271,N,60.0909090909091,-1.0,6.0,58.0,-1.0,72.5,17.0,64.0,57.1226205257481,-1.0,3.09278350515464,58.9473684210526,-1.0,69.0644463010933,13.7931034482759,58.9473684210526
302629,0,0,0,11,0,0,1033_IOM_HAP_XX,11,1.0,H,60.454545454545496,-1.0,-1.0,-1.0,60.454545454545496,-1.0,-1.0,55.0,55.950475134794104,-1.0,-1.0,-1.0,55.950475134794104,-1.0,-1.0,50.0
302644,0,3,6,0,2,0,1033_TAI_FEA_XX,11,0.545454545454545,F,48.1818181818182,-1.0,57.0,44.3333333333333,-1.0,46.5,-1.0,40.0,44.7324578025379,-1.0,45.41292845640671,43.2942698132915,-1.0,48.026315789473706,-1.0,34.7826086956522
302645,2,7,0,0,2,0,1033_TAI_DIS_XX,11,0.6363636363636359,D,54.8181818181818,56.5,57.8571428571429,-1.0,-1.0,42.5,-1.0,56.0,46.829369079273704,46.3244281473721,51.24656595206671,-1.0,-1.0,31.8741209563994,-1.0,45.454545454545496
302658,0,2,0,0,9,0,1033_ITH_NEU_XX,11,0.818181818181818,N,60.636363636363605,-1.0,40.5,-1.0,-1.0,65.1111111111111,-1.0,66.0,53.586436517269895,-1.0,24.6666666666667,-1.0,-1.0,60.0130520396261,-1.0,62.3655913978495
302672,0,2,6,0,1,2,1033_ITS_SAD_XX,11,0.545454545454545,F,55.1818181818182,-1.0,61.0,55.3333333333333,-1.0,30.0,61.5,59.0,45.003467648895,-1.0,55.4711673699016,44.57876511299789,-1.0,24.3243243243243,46.149447197865,43.1818181818182
302673,9,1,0,0,1,0,1033_ITS_ANG_XX,11,0.818181818181818,A,75.2727272727273,82.8888888888889,76.0,-1.0,-1.0,6.0,-1.0,82.0,73.6717570888272,81.4253843739512,74.468085106383,-1.0,-1.0,3.09278350515464,-1.0,79.3103448275862
302683,0,0,0,11,0,0,1033_WSI_HAP_XX,11,1.0,H,58.0,-1.0,-1.0,-1.0,58.0,-1.0,-1.0,56.0,52.973851891299496,-1.0,-1.0,-1.0,52.973851891299496,-1.0,-1.0,46.2365591397849
302684,1,4,0,0,4,2,1033_WSI_SAD_XX,11,0.36363636363636404,D:N,49.1818181818182,16.0,52.5,-1.0,-1.0,53.0,51.5,59.0,43.213922486148995,6.74157303370787,44.43626071300779,-1.0,-1.0,46.034583641291,53.364098448368104,56.179775280898895
302695,1,2,0,0,5,3,1034_IEO_ANG_LO,11,0.45454545454545503,N,48.0909090909091,1.0,29.5,-1.0,-1.0,69.2,41.0,45.0,,0.0,18.902330546166198,-1.0,-1.0,61.7611667557364,,
302696,7,4,0,0,0,0,1034_IEO_ANG_MD,11,0.6363636363636359,A,59.0909090909091,56.0,64.5,-1.0,-1.0,-1.0,-1.0,64.0,53.325050523807896,51.77472412941461,56.0381217139962,-1.0,-1.0,-1.0,-1.0,57.6470588235294
302825,2,2,2,0,5,0,1035_ITH_ANG_XX,11,0.45454545454545503,N,64.2727272727273,53.0,73.5,52.5,-1.0,69.8,-1.0,69.0,60.0022942255653,41.7101341281669,73.0769230769231,47.7965307079231,-1.0,66.9716121310384,-1.0,62.8205128205128
